restart,step,smiles,pIC50,QED,SA,MW,LogP,LogP_Penalty,Reward
24,8,CC(C)(C)c1cc(CC[C@H](N)Cc2cccnc2Cl)ccn1,7.567000000000007,0.8500177992479842,2.995493767324275,317.864,3.930100000000002,0.0,8.691547439892364
62,23,COCc1cc(Cc2cc(Cc3ccc(OC)cc3)ccn2)ccn1,7.584300000000008,0.6588733890081826,2.2240019211081474,334.419,3.813200000000003,0.0,8.691336502393284
13,9,Cc1ccc(/C=C\c2ccc(/C=C\c3c[nH]c(=O)[nH]c3=O)cc2)cc1F,7.58780000000001,0.7034575239846734,2.4822442503784217,348.37700000000007,3.8515200000000025,0.0,8.691304336954506
93,6,COCc1ccc(CN2CCN(C(=O)c3c(C)n[nH]c3N(C)C3CCCCC3)CC2)cc1,7.596600000000007,0.7142817004660671,2.6270714413925926,439.6040000000003,3.591420000000002,0.0,8.69103370609378
6,24,NC(=O)Cc1ccc(-c2ccc(CC(N)=O)cc2CC(N)=O)cc1,7.568600000000006,0.6824569725376011,2.187976859934075,325.368,0.4369999999999997,0.0,8.6910308002754
63,11,COCc1cccc(Cc2cccc(OC)c2COC)c1OC,7.549800000000006,0.7456607805751801,2.2916022581809354,316.39700000000005,3.5874000000000024,0.0,8.690877210197922
93,21,COCCCc1ccccc1Cc1ccccc1C(=O)N(C)C,7.541300000000006,0.731805225670205,2.0185518439797505,311.42500000000007,3.558200000000002,0.0,8.690748910353987
46,3,COc1ccc(CC(=O)N(C)C2CC[NH+](c3ccccc3)CC2)cc1,7.557300000000009,0.9048884006939912,3.1977243130997195,339.45900000000006,2.0751,0.0,8.689971769037033
37,14,NC(=O)Cc1ccc(/C=C\C=C/c2cc(CC(N)=O)ccn2)cc1,7.564000000000005,0.7613629749457508,2.5485633469764437,321.38,1.8638,0.0,8.689825152775237
1,1,Cc1cccc(Cl)c1NC(=O)N1CCCN(CC2CC[NH+](C)CC2)CC1,7.585900000000006,0.8440010391576186,3.180956724390896,379.95600000000024,2.1127199999999995,0.0,8.689804847139726
36,0,CN(C)C(=O)CCOc1cc(-c2cc(F)c(F)c(F)c2)nn1C,7.556400000000008,0.7922707911051141,2.6318767456785483,327.306,2.3615000000000004,0.0,8.68934772098471
0,1,CC(=O)N1CCCN(CC(=O)Nc2cccc(C)c2)[C@@H]1c1ccccc1C#N,7.533200000000009,0.8897369551225862,2.8913221053580695,376.46000000000015,3.058200000000001,0.0,8.688936267025495
12,8,COCc1ccc(-c2cc(CCc3ccc(CC(N)=O)o3)ccn2)cc1,7.5903000000000045,0.6759741933169682,2.3979568740790445,350.418,3.301000000000001,0.0,8.688491409250584
23,16,COCc1ccc(Cc2cccc(OC)c2OC)cc1OC,7.552500000000008,0.7847780421267898,1.9624938286507767,302.37000000000006,3.449600000000003,0.0,8.688368979466846
5,13,CC(C)(C)Cc1ccc(Cc2cc(CC(N)=O)ccn2)cc1CC(N)=O,7.550100000000002,0.7987595459536585,2.6150405403845713,353.46600000000007,2.3165999999999998,0.0,8.687975718938375
83,4,C[NH+]1CCC(CC(=O)N2CCN(CCC3CCCCC3)CC2)CC1,7.598800000000008,0.8222413586139257,3.2215864303636446,336.54400000000015,1.4158000000000008,0.0,8.687762036270605
10,10,COCc1ccc(Cc2ccc(-c3cc(C=O)ccn3)cc2F)cc1,7.594600000000006,0.6253492344919871,2.1957377746381805,335.37800000000004,4.437400000000004,0.0,8.687700839782181
62,2,COc1ccc(CC(=O)N2CCN(C(=O)Nc3ccc(N4CCN(c5ccccc5)CC4)cc3)CC2)cc1,7.631400000000002,0.5409411241851863,2.1418457381965954,513.6420000000004,3.9406000000000034,0.0,8.687685988272936
17,12,NC(=O)Cc1ccc(Cc2ccc(Cc3cc(CC(N)=O)ccn3)cc2)cc1,7.590600000000004,0.6336951557496701,2.201025813893432,373.456,2.3187999999999995,0.0,8.687344996485496
37,25,C#CCc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.592700000000005,0.7292612154539522,2.7017435438689503,328.37500000000006,2.4091000000000005,0.0,8.687156253340087
39,15,CCCc1ccc(-c2ccc(CCC[C@](C)(O)C(=O)[O-])cc2)cc1,7.557400000000002,0.8109515322982642,2.762442648732568,325.428,3.1297000000000015,0.0,8.686631501275876
36,2,COc1nccc(C(=O)N2C[C@H](Nc3cc(F)ccc3F)C[C@H]2C)c1OC,7.584800000000006,0.8676172690881402,3.3200907760652463,377.39100000000013,3.092100000000001,0.0,8.686599556937551
10,4,CC(=O)N1CC[C@H](C(=O)NCc2ccc(OC(C)C)cc2)C1,7.5143000000000075,0.9044162929947807,2.3246476134781204,304.39000000000004,1.9583999999999997,0.0,8.68647742869546
77,49,NC(=O)Cc1ccnc(-c2cc(-c3cc(C=O)ccn3)ccn2)c1,7.575300000000004,0.7258112388152876,2.517245513020118,318.336,2.0458999999999996,0.0,8.685927442213037
42,6,C[C@H]1CCCCN1C(=O)c1cnc(OCc2ccnn2C)c(Cl)c1,7.560300000000005,0.8515862374058518,3.0018465083935393,348.83400000000006,3.062100000000002,0.0,8.685908467863577
63,5,COCc1ccc(Cc2ccc(OC)cc2)c(-c2cc(OC)ccn2)c1,7.584200000000006,0.6294797055892905,2.10466948946366,349.43000000000006,4.5030000000000046,0.0030000000000045546,8.685472903848282
2,3,COc1ccc(C(=O)SCC(=O)Nc2csc(C)n2)cc1,7.461000000000004,0.9163419060888769,2.337487166716395,322.41100000000006,2.972220000000001,0.0,8.685422236372803
92,7,COCCC(=O)N1CCN(C(=O)C2CCN(c3nc(C4CCCCC4)cs3)CC2)CC1,7.606500000000006,0.6690303324248044,2.5604283189870127,448.6330000000004,3.1145000000000014,0.0,8.684972334313706
61,20,Cc1cccc(Cc2ccc(C[C@@H]3CCN(C)C3=O)cc2F)c1,7.547700000000005,0.8419975897111515,2.692506985905027,311.4,3.745720000000003,0.0,8.684764960462998
83,18,NC(=O)CCc1ccc(CCc2ccc(Cc3ccc(CC(N)=O)cc3)cc2)cc1,7.602200000000005,0.5455922130581462,1.9066947366935754,400.5220000000001,3.508300000000002,0.0,8.68432663285972
85,20,NC(=O)Cc1cc(-c2ccc(C=O)cc2)ccc1-c1ccc(C=O)c(C=O)c1,7.6151000000000035,0.6433688713223396,2.525310952647084,371.3920000000001,3.4859000000000027,0.0,8.684253340396465
44,15,NC(=O)Cc1ccnc(-c2ccc(Cc3ccccn3)c(C=O)c2)c1,7.579900000000004,0.7034471281026355,2.4739627746381814,331.37500000000006,2.574700000000001,0.0,8.684227286587504
31,8,CC(C)(C)c1ccc(Cc2cc(-c3nc(CC[NH3+])cs3)ccn2)cc1,7.585000000000005,0.7574975784797066,2.806159145169058,352.527,3.8778000000000015,0.0,8.683132874722952
2,13,NC(=O)Cc1ccnc(Cc2ccc(-c3ccnc(C=O)c3)cc2)c1,7.571900000000004,0.7034471281026357,2.407120466945873,331.375,2.574700000000001,0.0,8.682911517356734
41,16,NC(=O)Cc1csc(-c2ccc(Cc3ccc(C=O)cc3)cc2)n1,7.5450000000000035,0.7023664943868596,2.142793339107076,336.416,3.241200000000002,0.0,8.681903913282726
97,11,COc1cc(Cc2ccccn2)ccc1Cc1ccc(OC)c(OC)c1,7.560700000000008,0.6379627781113145,1.9796017971559685,349.4300000000001,4.289000000000003,0.0,8.681721209340068
41,8,CCc1ccc(Cc2ccc(-c3nc(C(=O)[O-])cs3)o2)cc1,7.593300000000004,0.7262957685607649,2.6322354450988446,312.37,2.9198000000000013,0.0,8.68164848160455
49,3,CCN(Cc1ccccc1)c1ncccc1-c1ccc(CC[NH3+])cc1,7.577100000000005,0.718790482880296,2.5552910675781177,332.4710000000001,3.5595000000000008,0.0,8.680966134682341
97,15,COc1ccc(Cc2ccnc(Cc3ccc(OC)c(OC)c3)c2)c(OC)c1,7.598800000000007,0.5840971145662001,2.099370813893433,379.45600000000013,4.297600000000004,0.0,8.680911475893764
31,7,C[C@H](CCC[NH3+])c1csc(Cc2ccc(C(C)(C)C)cc2)n1,7.596700000000004,0.8537175727170864,3.420107638698801,317.52200000000005,4.157000000000004,0.0,8.68032067949093
16,51,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(C=O)ccn3)c2)c1,7.569400000000003,0.7258112388152876,2.517245513020118,318.336,2.0458999999999996,0.0,8.680027442213035
17,0,CC[C@H](Cc1ccc2c(c1)OCO2)C(=O)Nc1ccc(N2CC[C@H](O)C2)cc1,7.575500000000009,0.8029041905972285,2.9707002221377508,382.46000000000015,3.1937000000000015,0.0,8.679882073084848
0,8,CCCc1ccc(C(=O)Cc2cc([C@H]3CCN(C)C3=O)ccn2)cc1F,7.612100000000005,0.7456940084248251,3.056650157854042,354.42499999999995,3.5443000000000024,0.0,8.679281988427014
27,1,CCCOc1ccc(C(=O)Nc2ccc[nH]2)cc1-c1nccn1C,7.571200000000007,0.7292068935374443,2.5692468508127604,324.384,3.4563000000000015,0.0,8.678878761687454
36,5,COc1ccc(CCC(=O)c2ccccn2)cc1N1CCS(=O)(=O)CC1,7.561400000000008,0.7212626252875218,2.4341569322911027,374.4620000000002,2.1405000000000003,0.0,8.678615619414659
93,15,COCCc1ccccc1Cc1ccccc1CC(=O)C(C)(C)OC,7.575000000000008,0.691949776053082,2.428487719693127,340.4630000000001,4.002900000000003,0.0,8.678126116057236
31,9,CC(C)(C)c1ccc(Cc2cc(-c3nc(CC(N)=O)cs3)ccn2)cc1,7.544100000000003,0.7392576145830476,2.3565982987365803,365.50199999999995,4.121200000000003,0.0,8.678068977417869
57,7,COc1cc(C=O)cc(Cc2cc(CCC3(O)CCCCC3)ccn2)c1,7.5590000000000055,0.7607779766753308,2.6135710279251985,353.4620000000001,4.121300000000003,0.0,8.67803188554515
74,13,Cc1cccc(-c2cc(/C=C\c3ccnn3C)cc(CC(N)=O)c2O)c1,7.572700000000006,0.7428930321726347,2.6710178983150836,347.4180000000001,3.2993200000000007,0.0,8.677044726254817
14,6,Cn1nccc1-c1cc(Cc2ccc(COCC(N)=O)cc2F)ccn1,7.5816000000000034,0.7051160265810329,2.5727307368649086,354.385,2.2138999999999998,0.0,8.67688493960403
23,4,COc1ccc(CN(C)CCn2nc(OC)cc2OC)cc1,7.587700000000011,0.7467877572093002,2.4238454415540023,305.37800000000004,2.0408999999999997,0.0,8.676850098184213
36,14,NC(=O)Cc1ccc(Cc2ccnc(-c3ccccn3)c2)cc1,7.542800000000002,0.7876871208509096,2.059607740826877,303.365,2.762200000000001,0.0,8.676841789127817
80,10,Cc1ccc(CN(Cc2ccc(C)cc2)CC(C)(C)O)cc1,7.5348000000000095,0.8683013469779669,1.9544302928740205,297.442,4.076540000000003,0.0,8.67674250238496
70,2,CCO[C@H](c1cccc(F)c1)c1cc2cc(C)c(C)cc2[nH]c1=O,7.574900000000014,0.7718275959900427,2.843304187194107,325.38300000000004,4.409940000000003,0.0,8.676483379275624
70,32,Cc1ccc2cc(CCCCCCc3ccnn3C)c(=O)[nH]c2c1C,7.600200000000009,0.6561701916519921,2.5183268591452226,337.46700000000004,4.224040000000002,0.0,8.676452409911484
14,5,Cn1nccc1-c1cc(COCc2ccc(OCC(N)=O)cc2F)ccn1,7.601000000000006,0.6562358360163885,2.5287966911087523,370.384,2.2020999999999997,0.0,8.676238248897326
65,87,c1ccc(CCCCCc2cc(Cc3ccccn3)ccn2)nc1,7.609400000000009,0.5773439259947841,2.20891549629771,317.43600000000004,4.417900000000003,0.0,8.675866458163686
13,5,Cc1ccc(/C=C\c2nccnc2CS(=O)(=O)C(C)C)cc1C,7.526100000000005,0.8404160319000578,2.708058454292514,330.4530000000001,3.5870400000000027,0.0,8.675502170520783
24,7,CC(C)(C)CCc1cc([C@@H](N)Cc2cccnc2Cl)ccn1,7.566400000000007,0.8339467127740847,3.0809949022549183,317.864,4.351200000000003,0.0,8.674361783162349
